tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:19:10:26:00.00	359.4		g	33.6	1.359e-07	41	4	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:19:12:15:00.00	281.5		g	-71.7	5.693e-07	42	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:19:14:08:00.00	277.1		g	-72.0	7.272e-07	43	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:20:10:56:00.00	260.4		g	-75.9	8.851e-07	44	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2011:10:20:13:01:00.00	355.0		g	18.0	3.803e-08	45	4	u	2.730e+02	SAN	0	0	0	0	8.330e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:21:08:52:00.00	2.1		g	35.8	6.058e-09	46	4	u	2.730e+02	SAN	0	0	0	0	8.430e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:11:04:14:15:00.00	250.4		g	-73.9	8.057e-07	47	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301b		su109301b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:11:07:09:40:00.00	249.5		g	-77.0	1.086e-06	48	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.430e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:04:07:15:00.00	329.3		g	-10.2	2.756e-07	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:04:10:07:00.00	328.3		g	-9.4	2.737e-07	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:04:11:43:00.00	329.8		g	-12.3	2.762e-07	3	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2011:10:04:13:41:00.00	323.7		g	-23.7	3.019e-07	4	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:05:08:25:00.00	324.3		g	-15.5	2.889e-07	5	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:05:10:03:00.00	323.3		g	-17.4	2.925e-07	6	4	u	2.730e+02	SAN	0	0	0	0	5.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:05:11:31:00.00	322.4		g	-20.6	2.998e-07	7	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:05:13:13:00.00	322.0		g	-27.2	3.141e-07	8	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:06:08:29:00.00	321.7		g	-30.4	3.265e-07	9	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.8	2011:10:06:10:10:00.00	322.4		g	-19.5	2.987e-07	10	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:06:11:52:00.00	320.1		g	-19.0	2.967e-07	11	4	u	2.730e+02	SAN	0	0	0	0	6.030e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:06:13:34:00.00	321.0		g	-28.7	3.208e-07	12	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:07:08:33:00.00	320.3		g	-31.8	3.282e-07	13	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:07:10:14:00.00	322.6		g	-33.1	3.263e-07	14	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	1.2	2011:10:07:11:56:00.00	323.7		g	-19.0	2.852e-07	15	4	u	2.730e+02	SAN	0	0	0	0	6.330e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:07:13:45:00.00	324.2		g	-17.4	2.804e-07	16	4	u	2.730e+02	SAN	0	0	0	0	6.630e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:10:08:29:00.00	323.4		g	-31.0	3.089e-07	17	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:10:10:13:00.00	326.4		g	-34.3	3.184e-07	18	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:10:12:00:00.00	327.4		g	-36.9	3.173e-07	19	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.880e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:10:13:53:00.00	328.8		g	-17.0	2.698e-07	20	4	u	2.730e+02	SAN	0	0	0	0	6.880e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:11:10:26:00.00	332.2		g	-14.5	2.612e-07	21	4	u	2.730e+02	SAN	0	0	0	0	7.130e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:11:12:12:00.00	334.4		g	-33.2	2.989e-07	22	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:11:14:00:00.00	334.6		g	-38.1	3.114e-07	23	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.130e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:12:08:46:00.00	343.5		g	-41.9	3.152e-07	24	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.380e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.9	2011:10:12:10:43:00.00	341.5		g	-12.5	2.463e-07	25	4	u	2.730e+02	SAN	0	0	0	0	7.380e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:12:12:30:00.00	345.8		g	-9.1	2.242e-07	26	4	u	2.730e+02	SAN	0	0	0	0	7.630e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:12:14:17:00.00	348.1		g	-37.1	2.739e-07	27	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.130e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:13:08:35:00.00	348.5		g	-47.1	3.099e-07	28	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.630e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:13:10:24:00.00	350.6		g	-50.3	3.086e-07	29	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:13:12:12:00.00	346.0		g	-11.2	2.087e-07	30	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:13:14:03:00.00	347.4		g	-10.6	1.954e-07	31	4	u	2.730e+02	SAN	0	0	0	0	7.830e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:17:09:23:00.00	353.1		g	-51.9	2.929e-07	32	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.630e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:17:11:12:00.00	353.6		g	-54.2	3.043e-07	33	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.830e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:17:13:07:00.00	357.2		g	-58.8	3.044e-07	34	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.930e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:17:14:55:00.00	349.6		g	-12.9	1.727e-07	35	4	u	2.730e+02	SAN	0	0	0	0	7.930e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:18:08:39:00.00	350.0		g	-12.2	1.519e-07	36	4	u	2.730e+02	SAN	0	0	0	0	8.030e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:18:10:29:00.00	0.8		g	-60.8	2.812e-07	37	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.830e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2011:10:18:12:24:00.00	0.9		g	-63.7	3.036e-07	38	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:18:14:18:00.00	8.8		g	-68.8	3.186e-07	39	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.130e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:19:08:36:00.00	351.7		g	-17.4	1.217e-07	40	4	u	2.730e+02	SAN	0	0	0	0	8.130e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.8	2011:10:19:10:26:00.00	351.0		g	-16.3	8.433e-08	41	4	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:19:12:16:00.00	4.3		g	-76.1	2.761e-07	42	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:19:14:08:00.00	13.1		g	-78.0	3.381e-07	43	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:20:10:56:00.00	44.6		g	-85.1	3.970e-07	44	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:20:13:01:00.00	351.6		g	-39.6	3.440e-08	45	4	u	2.730e+02	SAN	0	0	0	0	8.330e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:21:08:52:00.00	356.9		g	-37.3	5.159e-09	46	4	u	2.730e+02	SAN	0	0	0	0	8.430e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:11:04:14:16:00.00	115.1		g	-84.4	3.331e-07	47	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.230e+02
Jsteindorf	This study	Cyprus	su109301	su1l202	su109301c		su109301c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:11:07:09:40:00.00	106.6		g	-87.4	5.166e-07	48	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.430e+02
Jsteindorf	This study	Cyprus	su109302	su1l202	su109302a		su109302a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:04:07:16:00.00	199.5		g	-73.5	5.495e-07	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Jsteindorf	This study	Cyprus	su109302	su1l202	su109302a		su109302a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:04:10:08:00.00	202.6		g	-73.7	5.188e-07	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Jsteindorf	This study	Cyprus	su109302	su1l202	su109302a		su109302a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:04:11:43:00.00	202.0		g	-74.8	5.497e-07	3	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su109302	su1l202	su109302a		su109302a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:04:13:41:00.00	224.9		g	-80.0	5.072e-07	4	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su109302	su1l202	su109302a		su109302a:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:05:08:26:00.00	225.8		g	-75.1	3.427e-07	5	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
