tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_alternatives	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	DSDP Site 522	27-3-115	27-3-115	1290	27-3-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	103.95	Not Specified	Sediment Layer	0.000001	0.001335
This study	DSDP Site 522	27-3-118	27-3-118	1292	27-3-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	103.98	Not Specified	Sediment Layer	0.000001	0.001327
This study	DSDP Site 522	27-3-121	27-3-121	1293	27-3-121	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.01	Not Specified	Sediment Layer	0.000001	0.001433
This study	DSDP Site 522	27-3-125	27-3-125	1294	27-3-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.05	Not Specified	Sediment Layer	0.000001	0.001255
This study	DSDP Site 522	27-3-128	27-3-128	1295	27-3-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.08	Not Specified	Sediment Layer	0.000001	0.001402
This study	DSDP Site 522	27-3-131	27-3-131	1296	27-3-131	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.11	Not Specified	Sediment Layer	0.000001	0.001433
This study	DSDP Site 522	27-3-134	27-3-134	1297	27-3-134	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.14	Not Specified	Sediment Layer	0.000001	0.001441
This study	DSDP Site 522	27-3-139	27-3-139	1298	27-3-139	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.19	Not Specified	Sediment Layer	0.000001	0.001566
This study	DSDP Site 522	28-1-025	28-1-025	1053	28-1-025	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.45	Not Specified	Sediment Layer	0.000001	0.001206
This study	DSDP Site 522	28-1-030	28-1-030	1054	28-1-030	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.5	Not Specified	Sediment Layer	0.000001	0.00117
This study	DSDP Site 522	28-1-033	28-1-033	1055	28-1-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.53	Not Specified	Sediment Layer	0.000001	0.001161
This study	DSDP Site 522	28-1-038	28-1-038	1056	28-1-038	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.58	Not Specified	Sediment Layer	0.000001	0.001278
This study	DSDP Site 522	28-1-042	28-1-042	1057	28-1-042	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.62	Not Specified	Sediment Layer	0.000001	0.001269
This study	DSDP Site 522	28-1-045	28-1-045	1058	28-1-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.65	Not Specified	Sediment Layer	0.000001	0.001056
This study	DSDP Site 522	28-1-051	28-1-051	1059	28-1-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.71	Not Specified	Sediment Layer	0.000001	0.001208
This study	DSDP Site 522	28-1-054	28-1-054	1060	28-1-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.74	Not Specified	Sediment Layer	0.000001	0.001097
This study	DSDP Site 522	28-1-060	28-1-060	1062	28-1-060	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.8	Not Specified	Sediment Layer	0.000001	0.00121
This study	DSDP Site 522	28-1-063	28-1-063	1063	28-1-063	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.83	Not Specified	Sediment Layer	0.000001	0.001508
This study	DSDP Site 522	28-1-066	28-1-066	1064	28-1-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.86	Not Specified	Sediment Layer	0.000001	0.001526
This study	DSDP Site 522	28-1-069	28-1-069	1065	28-1-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.89	Not Specified	Sediment Layer	0.000001	0.001292
This study	DSDP Site 522	28-1-072	28-1-072	1066	28-1-072	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.92	Not Specified	Sediment Layer	0.000001	0.001328
This study	DSDP Site 522	28-1-075	28-1-075	1067	28-1-075	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.95	Not Specified	Sediment Layer	0.000001	0.001261
This study	DSDP Site 522	28-1-078	28-1-078	1068	28-1-078	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	104.98	Not Specified	Sediment Layer	0.000001	0.001149
This study	DSDP Site 522	28-1-081	28-1-081	1069	28-1-081	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.01	Not Specified	Sediment Layer	0.000001	0.001208
This study	DSDP Site 522	28-1-084	28-1-084	1070	28-1-084	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.04	Not Specified	Sediment Layer	0.000001	0.001099
This study	DSDP Site 522	28-1-087	28-1-087	1071	28-1-087	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.07	Not Specified	Sediment Layer	0.000001	0.001154
This study	DSDP Site 522	28-1-090	28-1-090	1072	28-1-090	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.1	Not Specified	Sediment Layer	0.000001	0.001375
This study	DSDP Site 522	28-1-094	28-1-094	1073	28-1-094	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.14	Not Specified	Sediment Layer	0.000001	0.001361
This study	DSDP Site 522	28-1-097	28-1-097	1074	28-1-097	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.17	Not Specified	Sediment Layer	0.000001	0.001184
This study	DSDP Site 522	28-1-100	28-1-100	1075	28-1-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.2	Not Specified	Sediment Layer	0.000001	0.001259
This study	DSDP Site 522	28-1-103	28-1-103	1076	28-1-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.23	Not Specified	Sediment Layer	0.000001	0.001193
This study	DSDP Site 522	28-1-106	28-1-106	1077	28-1-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.26	Not Specified	Sediment Layer	0.000001	0.001182
This study	DSDP Site 522	28-1-109	28-1-109	1078	28-1-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.29	Not Specified	Sediment Layer	0.000001	0.001274
This study	DSDP Site 522	28-1-112	28-1-112	1079	28-1-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.32	Not Specified	Sediment Layer	0.000001	0.001336
This study	DSDP Site 522	28-1-115	28-1-115	1080	28-1-115	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.35	Not Specified	Sediment Layer	0.000001	0.00109
This study	DSDP Site 522	28-1-118	28-1-118	1081	28-1-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.38	Not Specified	Sediment Layer	0.000001	0.001199
This study	DSDP Site 522	28-1-122	28-1-122	1082	28-1-122	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.42	Not Specified	Sediment Layer	0.000001	0.001339
This study	DSDP Site 522	28-1-125	28-1-125	1083	28-1-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.45	Not Specified	Sediment Layer	0.000001	0.001067
This study	DSDP Site 522	28-1-128	28-1-128	1084	28-1-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.48	Not Specified	Sediment Layer	0.000001	0.001175
This study	DSDP Site 522	28-1-131	28-1-131	1085	28-1-131	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.51	Not Specified	Sediment Layer	0.000001	0.001445
This study	DSDP Site 522	28-1-134	28-1-134	1086	28-1-134	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.54	Not Specified	Sediment Layer	0.000001	0.001209
This study	DSDP Site 522	28-1-137	28-1-137	1087	28-1-137	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.57	Not Specified	Sediment Layer	0.000001	0.001314
This study	DSDP Site 522	28-1-141	28-1-141	1088	28-1-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.61	Not Specified	Sediment Layer	0.000001	0.00128
This study	DSDP Site 522	28-1-144	28-1-144	1089	28-1-144	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.64	Not Specified	Sediment Layer	0.000001	0.001288
This study	DSDP Site 522	28-1-147	28-1-147	1090	28-1-147	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.67	Not Specified	Sediment Layer	0.000001	0.001318
This study	DSDP Site 522	28-2-004	28-2-004	1091	28-2-004	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.74	Not Specified	Sediment Layer	0.000001	0.001698
This study	DSDP Site 522	28-2-011	28-2-011	1093	28-2-011	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.81	Not Specified	Sediment Layer	0.000001	0.001224
This study	DSDP Site 522	28-2-014	28-2-014	1094	28-2-014	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.84	Not Specified	Sediment Layer	0.000001	0.001092
This study	DSDP Site 522	28-2-017	28-2-017	1095	28-2-017	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.87	Not Specified	Sediment Layer	0.000001	0.001025
This study	DSDP Site 522	28-2-020	28-2-020	1096	28-2-020	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.9	Not Specified	Sediment Layer	0.000001	0.001087
This study	DSDP Site 522	28-2-024	28-2-024	1097	28-2-024	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.94	Not Specified	Sediment Layer	0.000001	0.001466
This study	DSDP Site 522	28-2-027	28-2-027	1098	28-2-027	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	105.97	Not Specified	Sediment Layer	0.000001	0.001377
This study	DSDP Site 522	28-2-030	28-2-030	1099	28-2-030	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106	Not Specified	Sediment Layer	0.000001	0.001135
This study	DSDP Site 522	28-2-033	28-2-033	1100	28-2-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.03	Not Specified	Sediment Layer	0.000001	0.001333
This study	DSDP Site 522	28-2-036	28-2-036	1103	28-2-036	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.06	Not Specified	Sediment Layer	0.000001	0.001404
This study	DSDP Site 522	28-2-040	28-2-040	1104	28-2-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.1	Not Specified	Sediment Layer	0.000001	0.001454
This study	DSDP Site 522	28-2-045	28-2-045	1105	28-2-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.15	Not Specified	Sediment Layer	0.000001	0.001111
This study	DSDP Site 522	28-2-048	28-2-048	1106	28-2-048	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.18	Not Specified	Sediment Layer	0.000001	0.000844
This study	DSDP Site 522	28-2-051	28-2-051	1107	28-2-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.21	Not Specified	Sediment Layer	0.000001	0.001352
This study	DSDP Site 522	28-2-055	28-2-055	1108	28-2-055	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.25	Not Specified	Sediment Layer	0.000001	0.001571
This study	DSDP Site 522	28-2-058	28-2-058	1109	28-2-058	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.28	Not Specified	Sediment Layer	0.000001	0.001241
This study	DSDP Site 522	28-2-061	28-2-061	1110	28-2-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.31	Not Specified	Sediment Layer	0.000001	0.001517
This study	DSDP Site 522	28-2-064	28-2-064	1111	28-2-064	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.34	Not Specified	Sediment Layer	0.000001	0.001151
This study	DSDP Site 522	28-2-067	28-2-067	1112	28-2-067	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.37	Not Specified	Sediment Layer	0.000001	0.001201
This study	DSDP Site 522	28-2-071	28-2-071	1113	28-2-071	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.41	Not Specified	Sediment Layer	0.000001	0.001316
This study	DSDP Site 522	28-2-075	28-2-075	1114	28-2-075	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.45	Not Specified	Sediment Layer	0.000001	0.001469
This study	DSDP Site 522	28-2-077	28-2-077	1115	28-2-077	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.47	Not Specified	Sediment Layer	0.000001	0.001233
This study	DSDP Site 522	28-2-080	28-2-080	1116	28-2-080	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.5	Not Specified	Sediment Layer	0.000001	0.001062
This study	DSDP Site 522	28-2-083	28-2-083	1117	28-2-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.53	Not Specified	Sediment Layer	0.000001	0.001281
This study	DSDP Site 522	28-2-089	28-2-089	1119	28-2-089	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.59	Not Specified	Sediment Layer	0.000001	0.001232
This study	DSDP Site 522	28-2-093	28-2-093	1120	28-2-093	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.63	Not Specified	Sediment Layer	0.000001	0.00111
This study	DSDP Site 522	28-2-096	28-2-096	1121	28-2-096	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.66	Not Specified	Sediment Layer	0.000001	0.00117
This study	DSDP Site 522	28-2-099	28-2-099	1122	28-2-099	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.69	Not Specified	Sediment Layer	0.000001	0.001302
This study	DSDP Site 522	28-2-103	28-2-103	1123	28-2-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.73	Not Specified	Sediment Layer	0.000001	0.001319
This study	DSDP Site 522	28-2-106	28-2-106	1124	28-2-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.76	Not Specified	Sediment Layer	0.000001	0.001313
This study	DSDP Site 522	28-2-109	28-2-109	1125	28-2-109	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.79	Not Specified	Sediment Layer	0.000001	0.001205
This study	DSDP Site 522	28-2-111	28-2-111	1126	28-2-111	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.81	Not Specified	Sediment Layer	0.000001	0.0012
This study	DSDP Site 522	28-2-114	28-2-114	1127	28-2-114	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.84	Not Specified	Sediment Layer	0.000001	0.00116
This study	DSDP Site 522	28-2-118	28-2-118	1128	28-2-118	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.88	Not Specified	Sediment Layer	0.000001	0.001251
This study	DSDP Site 522	28-2-122	28-2-122	1129	28-2-122	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.92	Not Specified	Sediment Layer	0.000001	0.001319
This study	DSDP Site 522	28-2-125	28-2-125	1130	28-2-125	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.95	Not Specified	Sediment Layer	0.000001	0.001459
This study	DSDP Site 522	28-2-128	28-2-128	1131	28-2-128	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	106.98	Not Specified	Sediment Layer	0.000001	0.001291
This study	DSDP Site 522	28-2-132	28-2-132	1132	28-2-132	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.02	Not Specified	Sediment Layer	0.000001	0.001339
This study	DSDP Site 522	28-2-135	28-2-135	1133	28-2-135	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.05	Not Specified	Sediment Layer	0.000001	0.001472
This study	DSDP Site 522	28-2-138	28-2-138	1134	28-2-138	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.08	Not Specified	Sediment Layer	0.000001	0.001441
This study	DSDP Site 522	28-2-141	28-2-141	1136	28-2-141	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.11	Not Specified	Sediment Layer	0.000001	0.001565
This study	DSDP Site 522	28-2-145	28-2-145	1135	28-2-145	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.15	Not Specified	Sediment Layer	0.000001	0.001373
This study	DSDP Site 522	28-2-148	28-2-148	1137	28-2-148	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.18	Not Specified	Sediment Layer	0.000001	0.001374
This study	DSDP Site 522	28-3-012	28-3-012	1140	28-3-012	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.32	Not Specified	Sediment Layer	0.000001	0.001391
This study	DSDP Site 522	28-3-015	28-3-015	1141	28-3-015	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.35	Not Specified	Sediment Layer	0.000001	0.00091
This study	DSDP Site 522	28-3-018	28-3-018	1142	28-3-018	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.38	Not Specified	Sediment Layer	0.000001	0.001186
This study	DSDP Site 522	28-3-022	28-3-022	1143	28-3-022	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.42	Not Specified	Sediment Layer	0.000001	0.001285
This study	DSDP Site 522	28-3-025	28-3-025	1144	28-3-025	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.45	Not Specified	Sediment Layer	0.000001	0.001027
This study	DSDP Site 522	28-3-028	28-3-028	1145	28-3-028	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.48	Not Specified	Sediment Layer	0.000001	0.001397
This study	DSDP Site 522	28-3-031	28-3-031	1146	28-3-031	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.51	Not Specified	Sediment Layer	0.000001	0.001117
This study	DSDP Site 522	28-3-034	28-3-034	1147	28-3-034	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.54	Not Specified	Sediment Layer	0.000001	0.001418
This study	DSDP Site 522	28-3-037	28-3-037	1148	28-3-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.57	Not Specified	Sediment Layer	0.000001	0.000833
This study	DSDP Site 522	28-3-039	28-3-039	1149	28-3-039	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.59	Not Specified	Sediment Layer	0.000001	0.001332
This study	DSDP Site 522	28-3-042	28-3-042	1150	28-3-042	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.62	Not Specified	Sediment Layer	0.000001	0.001278
This study	DSDP Site 522	28-3-045	28-3-045	1151	28-3-045	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.65	Not Specified	Sediment Layer	0.000001	0.001319
This study	DSDP Site 522	28-3-048	28-3-048	1152	28-3-048	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.68	Not Specified	Sediment Layer	0.000001	0.001418
This study	DSDP Site 522	28-3-054	28-3-054	1153	28-3-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.74	Not Specified	Sediment Layer	0.000001	0.001461
This study	DSDP Site 522	28-3-057	28-3-057	1154	28-3-057	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.77	Not Specified	Sediment Layer	0.000001	0.001332
This study	DSDP Site 522	28-3-063	28-3-063	1156	28-3-063	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.83	Not Specified	Sediment Layer	0.000001	0.001393
This study	DSDP Site 522	28-3-066	28-3-066	1157	28-3-066	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.86	Not Specified	Sediment Layer	0.000001	0.001426
This study	DSDP Site 522	28-3-069	28-3-069	1158	28-3-069	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.89	Not Specified	Sediment Layer	0.000001	0.001293
This study	DSDP Site 522	28-3-073	28-3-073	1159	28-3-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.93	Not Specified	Sediment Layer	0.000001	0.001423
This study	DSDP Site 522	28-3-076	28-3-076	1160	28-3-076	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.96	Not Specified	Sediment Layer	0.000001	0.001266
This study	DSDP Site 522	28-3-079	28-3-079	1161	28-3-079	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	107.99	Not Specified	Sediment Layer	0.000001	0.001327
This study	DSDP Site 522	28-3-082	28-3-082	1162	28-3-082	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.02	Not Specified	Sediment Layer	0.000001	0.001324
This study	DSDP Site 522	28-3-085	28-3-085	1163	28-3-085	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.05	Not Specified	Sediment Layer	0.000001	0.001743
This study	DSDP Site 522	28-3-088	28-3-088	1164	28-3-088	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.08	Not Specified	Sediment Layer	0.000001	0.001409
This study	DSDP Site 522	28-3-091	28-3-091	1165	28-3-091	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.11	Not Specified	Sediment Layer	0.000001	0.001208
This study	DSDP Site 522	28-3-094	28-3-094	1166	28-3-094	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.14	Not Specified	Sediment Layer	0.000001	0.001286
This study	DSDP Site 522	28-3-097	28-3-097	1167	28-3-097	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.17	Not Specified	Sediment Layer	0.000001	0.001403
This study	DSDP Site 522	28-3-100	28-3-100	1168	28-3-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.2	Not Specified	Sediment Layer	0.000001	0.001551
This study	DSDP Site 522	28-3-103	28-3-103	1169	28-3-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.23	Not Specified	Sediment Layer	0.000001	0.001594
This study	DSDP Site 522	28-3-106	28-3-106	1170	28-3-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.26	Not Specified	Sediment Layer	0.000001	0.001253
This study	DSDP Site 522	28-3-112	28-3-112	1172	28-3-112	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.32	Not Specified	Sediment Layer	0.000001	0.001458
This study	DSDP Site 522	28-3-114	28-3-114	1173	28-3-114	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.34	Not Specified	Sediment Layer	0.000001	0.0014
This study	DSDP Site 522	29-1-004	29-1-004	928	29-1-004	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.64	Not Specified	Sediment Layer	0.000001	0.00099
This study	DSDP Site 522	29-1-008	29-1-008	929	29-1-008	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.68	Not Specified	Sediment Layer	0.000001	0.000949
This study	DSDP Site 522	29-1-011	29-1-011	930	29-1-011	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.71	Not Specified	Sediment Layer	0.000001	0.001294
This study	DSDP Site 522	29-1-017	29-1-017	932	29-1-017	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.77	Not Specified	Sediment Layer	0.000001	0.001492
This study	DSDP Site 522	29-1-027	29-1-027	935	29-1-027	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.87	Not Specified	Sediment Layer	0.000001	0.001693
This study	DSDP Site 522	29-1-030	29-1-030	936	29-1-030	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.9	Not Specified	Sediment Layer	0.000001	0.001503
This study	DSDP Site 522	29-1-033	29-1-033	937	29-1-033	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.93	Not Specified	Sediment Layer	0.000001	0.001513
This study	DSDP Site 522	29-1-037	29-1-037	938	29-1-037	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	108.97	Not Specified	Sediment Layer	0.000001	0.001454
This study	DSDP Site 522	29-1-040	29-1-040	939	29-1-040	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109	Not Specified	Sediment Layer	0.000001	0.001655
This study	DSDP Site 522	29-1-043	29-1-043	940	29-1-043	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.03	Not Specified	Sediment Layer	0.000001	0.000935
This study	DSDP Site 522	29-1-047	29-1-047	941	29-1-047	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.07	Not Specified	Sediment Layer	0.000001	0.001252
This study	DSDP Site 522	29-1-051	29-1-051	942	29-1-051	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.11	Not Specified	Sediment Layer	0.000001	0.001258
This study	DSDP Site 522	29-1-054	29-1-054	943	29-1-054	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.14	Not Specified	Sediment Layer	0.000001	0.000956
This study	DSDP Site 522	29-1-057	29-1-057	944	29-1-057	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.17	Not Specified	Sediment Layer	0.000001	0.001206
This study	DSDP Site 522	29-1-061	29-1-061	945	29-1-061	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.21	Not Specified	Sediment Layer	0.000001	0.001242
This study	DSDP Site 522	29-1-068	29-1-068	946	29-1-068	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.28	Not Specified	Sediment Layer	0.000001	0.001532
This study	DSDP Site 522	29-1-070	29-1-070	947	29-1-070	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.3	Not Specified	Sediment Layer	0.000001	0.00105
This study	DSDP Site 522	29-1-073	29-1-073	948	29-1-073	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.33	Not Specified	Sediment Layer	0.000001	0.001382
This study	DSDP Site 522	29-1-078	29-1-078	949	29-1-078	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.38	Not Specified	Sediment Layer	0.000001	0.001308
This study	DSDP Site 522	29-1-083	29-1-083	950	29-1-083	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.43	Not Specified	Sediment Layer	0.000001	0.001541
This study	DSDP Site 522	29-1-086	29-1-086	951	29-1-086	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.46	Not Specified	Sediment Layer	0.000001	0.001531
This study	DSDP Site 522	29-1-094	29-1-094	953	29-1-094	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.54	Not Specified	Sediment Layer	0.000001	0.001589
This study	DSDP Site 522	29-1-097	29-1-097	954	29-1-097	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.57	Not Specified	Sediment Layer	0.000001	0.001239
This study	DSDP Site 522	29-1-100	29-1-100	955	29-1-100	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.6	Not Specified	Sediment Layer	0.000001	0.000532
This study	DSDP Site 522	29-1-103	29-1-103	956	29-1-103	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.63	Not Specified	Sediment Layer	0.000001	0.001392
This study	DSDP Site 522	29-1-106	29-1-106	957	29-1-106	FS-C-PISTON-H:FS-C-DRILL-DSDP	Sedimentary	109.66	Not Specified	Sediment Layer	0.000001	0.001342
