tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_class	sample_core_depth	sample_lat	sample_lithology	sample_lon	sample_type
This study	DSDP Site 522	16-2-059	16-2-059	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-061	16-2-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.6	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-064	16-2-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-066	16-2-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-069	16-2-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.68	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-073	16-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-076	16-2-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.75	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-079	16-2-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-082	16-2-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-085	16-2-085	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-087	16-2-087	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-090	16-2-090	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-093	16-2-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-096	16-2-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-098	16-2-098	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	61.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-101	16-2-101	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-104	16-2-104	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-107	16-2-107	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-110	16-2-110	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-112	16-2-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-116	16-2-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-122	16-2-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-127	16-2-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-130	16-2-130	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-132	16-2-132	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-135	16-2-135	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-138	16-2-138	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-141	16-2-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-144	16-2-144	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.44	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-147	16-2-147	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-2-150	16-2-150	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-002	16-3-002	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-004	16-3-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-008	16-3-008	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-011	16-3-011	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.6	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-014	16-3-014	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-017	16-3-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-020	16-3-020	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-023	16-3-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-026	16-3-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.75	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-028	16-3-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-031	16-3-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.81	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-034	16-3-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-037	16-3-037	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.87	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-040	16-3-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-043	16-3-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-045	16-3-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-048	16-3-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	62.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-051	16-3-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-054	16-3-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-057	16-3-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.07	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-060	16-3-060	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-063	16-3-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-066	16-3-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-069	16-3-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-072	16-3-072	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-075	16-3-075	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-078	16-3-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.28	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-080	16-3-080	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-083	16-3-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-086	16-3-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-089	16-3-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-092	16-3-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-095	16-3-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-098	16-3-098	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-102	16-3-102	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-105	16-3-105	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-108	16-3-108	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-110	16-3-110	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.6	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-114	16-3-114	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-116	16-3-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-119	16-3-119	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-122	16-3-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.72	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-125	16-3-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.75	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	16-3-127	16-3-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-005	17-1-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-009	17-1-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	63.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-012	17-1-012	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-015	17-1-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-018	17-1-018	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-021	17-1-021	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-022	17-1-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-023	17-1-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-026	17-1-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-030	17-1-030	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-035	17-1-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-040	17-1-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-042	17-1-042	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-045	17-1-045	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-048	17-1-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-051	17-1-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-054	17-1-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.44	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-058	17-1-058	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.48	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-061	17-1-061	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.5	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-064	17-1-064	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.53	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-066	17-1-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.56	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-069	17-1-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-072	17-1-072	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-075	17-1-075	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-079	17-1-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.68	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-081	17-1-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.7	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-085	17-1-085	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-087	17-1-087	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-091	17-1-091	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.8	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-094	17-1-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.84	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-097	17-1-097	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.87	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-100	17-1-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-103	17-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-107	17-1-107	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.96	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-110	17-1-110	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	64.99	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-113	17-1-113	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-116	17-1-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.05	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-119	17-1-119	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-123	17-1-123	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-125	17-1-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-128	17-1-128	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-131	17-1-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.21	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-134	17-1-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.24	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-137	17-1-137	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-141	17-1-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-144	17-1-144	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-147	17-1-147	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-1-150	17-1-150	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-004	17-2-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.44	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-008	17-2-008	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-011	17-2-011	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-013	17-2-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-017	17-2-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-020	17-2-020	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-024	17-2-024	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-027	17-2-027	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-030	17-2-030	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-033	17-2-033	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-037	17-2-037	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-040	17-2-040	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.8	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-043	17-2-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-046	17-2-046	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-049	17-2-049	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-052	17-2-052	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-056	17-2-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.96	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-059	17-2-059	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	65.99	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-063	17-2-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.02	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-066	17-2-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.05	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-070	17-2-070	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.1	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-073	17-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-076	17-2-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-080	17-2-080	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-083	17-2-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-086	17-2-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-090	17-2-090	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-094	17-2-094	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-097	17-2-097	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-099	17-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-103	17-2-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-106	17-2-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-109	17-2-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.49	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-112	17-2-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-115	17-2-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-118	17-2-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-122	17-2-122	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-125	17-2-125	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-128	17-2-128	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-131	17-2-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.7	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-134	17-2-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-137	17-2-137	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-2-141	17-2-141	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.8	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-3-004	17-3-004	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-3-007	17-3-007	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.87	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-3-010	17-3-010	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-3-013	17-3-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	17-3-017	17-3-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	66.97	-27	Not Specified	355	Sediment Layer
